FlightId,Latitude,Longitude,Velocity,Type,Status
45AB4B,38.09304,30.96144,466,FIXED WING,UNKNOWN
48AF05,39.68821,30.41852,461,FIXED WING,UNKNOWN
4A0ABA,38.53417,30.99146,453,FIXED WING,UNKNOWN
4BCCBA,40.41055,32.17725,449,FIXED WING,UNKNOWN
45AB4E,39.58891,29.55145,464,FIXED WING,UNKNOWN
4A0ABA,38.54947,30.98562,453,FIXED WING,UNKNOWN
4BCCBA,40.40414,32.19696,447,FIXED WING,UNKNOWN
4A0ABA,38.57016,30.97614,452,FIXED WING,UNKNOWN
4BCCBA,40.39613,32.22345,444,FIXED WING,UNKNOWN
4A0ABA,38.59283,30.96539,453,FIXED WING,UNKNOWN
4BCCBA,40.38766,32.25140,443,FIXED WING,UNKNOWN
4A0ABA,38.62881,30.94818,458,FIXED WING,UNKNOWN
4BCCBA,40.37978,32.27733,441,FIXED WING,UNKNOWN
4A0ABA,38.65004,30.93798,457,FIXED WING,UNKNOWN
45AB4E,39.58598,29.55286,464,FIXED WING,UNKNOWN
45AB4B,38.11688,30.96491,466,FIXED WING,UNKNOWN
4BCCBA,40.37910,32.27966,440,FIXED WING,UNKNOWN
45AB4B,38.14048,30.96837,466,FIXED WING,UNKNOWN
4BCCBA,40.35954,32.34774,434,FIXED WING,UNKNOWN
4A0ABA,38.67025,30.92828,460,FIXED WING,UNKNOWN
45AB4E,39.54396,29.57329,465,FIXED WING,UNKNOWN
4BCCBA,40.35526,32.36725,432,FIXED WING,UNKNOWN
45AB4E,39.53197,29.57910,465,FIXED WING,UNKNOWN
4A0ABA,38.70845,30.90985,460,FIXED WING,UNKNOWN
45AB4B,38.15701,30.97082,465,FIXED WING,UNKNOWN
4BCCBA,40.35022,32.39294,425,FIXED WING,UNKNOWN
45AB4E,39.52997,29.58008,465,FIXED WING,UNKNOWN
45AB4B,38.15790,30.97093,465,FIXED WING,UNKNOWN
4A0ABA,38.74237,30.89350,463,FIXED WING,UNKNOWN
4BCCBA,40.33952,32.44768,411,FIXED WING,UNKNOWN
45AB4E,38.62090,30.02356,471,FIXED WING,UNKNOWN
4A0ABA,38.76545,30.88239,463,FIXED WING,UNKNOWN
45AB4B,38.20300,30.97756,464,FIXED WING,UNKNOWN
4BCCBA,40.33438,32.47406,405,FIXED WING,UNKNOWN
4A0ABA,38.78677,30.87212,464,FIXED WING,UNKNOWN
45AB4E,38.61885,30.02453,471,FIXED WING,UNKNOWN
45AB4B,38.22501,30.98080,464,FIXED WING,UNKNOWN
4BCCBA,40.33076,32.49261,399,FIXED WING,UNKNOWN
4A0ABA,38.84603,30.84350,465,FIXED WING,UNKNOWN
45AB4E,38.55826,30.05322,471,FIXED WING,UNKNOWN
4BCCBA,40.32606,32.51691,394,FIXED WING,UNKNOWN
4A0ABA,38.86990,30.83205,466,FIXED WING,UNKNOWN
45AB4B,38.23970,30.98302,464,FIXED WING,UNKNOWN
4BCCBA,40.32578,32.51828,394,FIXED WING,UNKNOWN
45AB4E,38.53656,30.06355,472,FIXED WING,UNKNOWN
45AB4B,38.24208,30.98337,464,FIXED WING,UNKNOWN
4A0ABA,38.89211,30.82135,467,FIXED WING,UNKNOWN
45AB4E,38.49265,30.08429,472,FIXED WING,UNKNOWN
4BCCBA,40.31776,32.55963,385,FIXED WING,UNKNOWN
45AB4B,38.30392,30.99249,462,FIXED WING,UNKNOWN
4A0ABA,38.89307,30.82089,467,FIXED WING,UNKNOWN
4BCCBA,40.31296,32.58429,385,FIXED WING,UNKNOWN
45AB4B,38.32635,30.99576,461,FIXED WING,UNKNOWN
45AB4E,38.49060,30.08527,472,FIXED WING,UNKNOWN
4A0ABA,38.93038,30.80279,464,FIXED WING,UNKNOWN
4BCCBA,40.30289,32.63257,370,FIXED WING,UNKNOWN
4A0ABA,38.95056,30.79301,463,FIXED WING,UNKNOWN
45AB4B,38.45828,31.01237,456,FIXED WING,UNKNOWN
4BCCBA,40.29929,32.64281,370,FIXED WING,UNKNOWN
45AB4E,38.39242,30.13156,471,FIXED WING,UNKNOWN
4A0ABA,38.97382,30.78166,463,FIXED WING,UNKNOWN
45AB4B,38.46039,31.01233,455,FIXED WING,UNKNOWN
4BCCBA,40.28807,32.66329,370,FIXED WING,UNKNOWN
45AB4E,38.37091,30.14171,471,FIXED WING,UNKNOWN
4A0ABA,38.98370,30.77682,463,FIXED WING,UNKNOWN
4BCCBA,40.27295,32.67965,361,FIXED WING,UNKNOWN
45AB4B,38.57318,30.97394,447,FIXED WING,UNKNOWN
45AB4E,38.34782,30.15258,471,FIXED WING,UNKNOWN
4A0ABA,39.02940,30.75458,462,FIXED WING,UNKNOWN
45AB4B,38.59516,30.96350,447,FIXED WING,UNKNOWN
45AB4E,38.31305,30.16887,472,FIXED WING,UNKNOWN
4A0ABA,39.06679,30.73640,462,FIXED WING,UNKNOWN
4BCCBA,40.26256,32.68677,361,FIXED WING,UNKNOWN
45AB4E,38.26673,30.19013,471,FIXED WING,UNKNOWN
45AB4B,38.60779,30.95756,447,FIXED WING,UNKNOWN
4A0ABA,39.08847,30.72583,461,FIXED WING,UNKNOWN
4BCCBA,40.24443,32.69366,358,FIXED WING,UNKNOWN
45AB4E,38.22986,30.20703,471,FIXED WING,UNKNOWN
45AB4B,38.67279,30.92657,447,FIXED WING,UNKNOWN
4A0ABA,39.13195,30.70471,457,FIXED WING,UNKNOWN
45AB4B,38.67369,30.92615,447,FIXED WING,UNKNOWN
45AB4E,38.18555,30.22742,470,FIXED WING,UNKNOWN
4BCCBA,40.20847,32.69525,350,FIXED WING,UNKNOWN
45AB4E,38.14650,30.24536,470,FIXED WING,UNKNOWN
45AB4B,38.72965,30.89923,447,FIXED WING,UNKNOWN
4BCCBA,40.19078,32.69575,347,FIXED WING,UNKNOWN
4A0ABA,39.14624,30.69775,458,FIXED WING,UNKNOWN
45AB4B,38.73160,30.89832,447,FIXED WING,UNKNOWN
4A0ABA,39.14795,30.69688,458,FIXED WING,UNKNOWN
4BCCBA,40.17844,32.69644,346,FIXED WING,UNKNOWN
45AB4B,38.76609,30.88165,447,FIXED WING,UNKNOWN
45AB4E,38.12428,30.25551,470,FIXED WING,UNKNOWN
45AB4B,38.78821,30.87097,447,FIXED WING,UNKNOWN
4BCCBA,40.14423,32.70006,342,FIXED WING,UNKNOWN
4A0ABA,39.19107,30.67578,458,FIXED WING,UNKNOWN
45AB4E,38.10187,30.26570,470,FIXED WING,UNKNOWN
45AB4B,38.84179,30.84497,447,FIXED WING,UNKNOWN
4BCCBA,40.14340,32.70013,342,FIXED WING,UNKNOWN
45AB4E,38.06387,30.28300,470,FIXED WING,UNKNOWN
45AB4E,38.04188,30.29301,470,FIXED WING,UNKNOWN
4BCCBA,40.11484,32.70349,337,FIXED WING,UNKNOWN
45AB4E,38.00637,30.30931,470,FIXED WING,UNKNOWN
45AB4B,38.86336,30.83462,447,FIXED WING,UNKNOWN
4BCCBA,40.09767,32.70520,338,FIXED WING,UNKNOWN
4A0ABA,39.24834,30.64779,458,FIXED WING,UNKNOWN
45AB4E,37.96353,30.32881,470,FIXED WING,UNKNOWN
45AB4B,38.88439,30.82446,447,FIXED WING,UNKNOWN
4A0ABA,39.27221,30.63617,459,FIXED WING,UNKNOWN
4BCCBA,40.08188,32.70667,338,FIXED WING,UNKNOWN
45AB4E,37.94536,30.33705,469,FIXED WING,UNKNOWN
4BCCBA,40.07094,32.70770,335,FIXED WING,UNKNOWN
4A0ABA,39.28394,30.63043,459,FIXED WING,UNKNOWN
4BCCBA,40.05386,32.70905,333,FIXED WING,UNKNOWN
45AB4B,38.89934,30.81725,447,FIXED WING,UNKNOWN
45AB4E,37.92311,30.34716,469,FIXED WING,UNKNOWN
45AB4E,37.87928,30.36699,469,FIXED WING,UNKNOWN
4BCCBA,40.03793,32.71027,329,FIXED WING,UNKNOWN
45AB4B,38.91975,30.80740,447,FIXED WING,UNKNOWN
4A0ABA,39.32589,30.60980,458,FIXED WING,UNKNOWN
4A0ABA,39.48658,30.53064,458,FIXED WING,UNKNOWN
45AB4B,38.96278,30.78656,447,FIXED WING,UNKNOWN
4BCCBA,40.02576,32.71118,329,FIXED WING,UNKNOWN
45AB4E,37.85587,30.37749,469,FIXED WING,UNKNOWN
4A0ABA,39.52469,30.51184,455,FIXED WING,UNKNOWN
45AB4E,37.84177,30.38386,469,FIXED WING,UNKNOWN
4A0ABA,39.57820,30.48267,455,FIXED WING,UNKNOWN
45AB4E,37.79646,30.40425,469,FIXED WING,UNKNOWN
4BCCBA,40.00900,32.71248,327,FIXED WING,UNKNOWN
45AB4B,38.98233,30.77706,447,FIXED WING,UNKNOWN
45AB4B,38.99872,30.76912,447,FIXED WING,UNKNOWN
4BCCBA,39.97599,32.71516,325,FIXED WING,UNKNOWN
45AB4E,37.71318,30.44168,470,FIXED WING,UNKNOWN
4A0ABA,39.59962,30.47022,455,FIXED WING,UNKNOWN
4A0ABA,39.61995,30.45840,448,FIXED WING,UNKNOWN
45AB4E,37.70210,30.44670,470,FIXED WING,UNKNOWN
45AB4B,39.03945,30.74945,447,FIXED WING,UNKNOWN
4A0ABA,39.63565,30.44928,448,FIXED WING,UNKNOWN
4BCCBA,39.95993,32.71655,324,FIXED WING,UNKNOWN
4A0ABA,39.65469,30.43817,448,FIXED WING,UNKNOWN
45AB4E,37.67784,30.45767,470,FIXED WING,UNKNOWN
4BCCBA,39.94835,32.71753,323,FIXED WING,UNKNOWN
45AB4E,37.67683,30.45813,470,FIXED WING,UNKNOWN
45AB4B,39.05489,30.74202,447,FIXED WING,UNKNOWN
4A0ABA,39.65641,30.43719,448,FIXED WING,UNKNOWN
45AB4B,39.09797,30.72113,447,FIXED WING,UNKNOWN
45AB4E,37.39262,30.58516,472,FIXED WING,UNKNOWN
4A0ABA,40.22639,30.10229,452,FIXED WING,UNKNOWN
45AB4B,39.11896,30.71082,447,FIXED WING,UNKNOWN
4BCCBA,39.77193,32.86124,272,FIXED WING,UNKNOWN
45AB4E,37.37050,30.59505,473,FIXED WING,UNKNOWN
4BCCBA,39.77851,32.86798,273,FIXED WING,UNKNOWN
45AB4E,37.34811,30.60510,472,FIXED WING,UNKNOWN
4A0ABA,40.47903,29.95198,460,FIXED WING,UNKNOWN
45AB4B,39.13134,30.70477,448,FIXED WING,UNKNOWN
4BCCBA,39.78997,32.87903,273,FIXED WING,UNKNOWN
45AB4E,37.33122,30.61264,472,FIXED WING,UNKNOWN
4BCCBA,39.80141,32.88990,271,FIXED WING,UNKNOWN
4A0ABA,40.53634,29.91771,460,FIXED WING,UNKNOWN
4BAB2E,40.42039,31.14270,470,FIXED WING,UNKNOWN
45AB4B,39.15257,30.69434,448,FIXED WING,UNKNOWN
4BAB2E,40.39710,31.19231,468,FIXED WING,UNKNOWN
4A0ABA,40.59183,29.88437,460,FIXED WING,UNKNOWN
4BAB2E,40.37741,31.25261,471,FIXED WING,UNKNOWN
4BCCAB,38.35222,30.98524,474,FIXED WING,UNKNOWN
4BCCBA,39.82027,32.90763,270,FIXED WING,UNKNOWN
4BAB2E,40.36721,31.30523,471,FIXED WING,UNKNOWN
45AB4B,39.18878,30.67657,449,FIXED WING,UNKNOWN
4BCCBA,39.83121,32.91760,269,FIXED WING,UNKNOWN
4BAB2E,40.35356,31.38629,471,FIXED WING,UNKNOWN
45AB4B,39.18956,30.67622,449,FIXED WING,UNKNOWN
4BCCBA,39.84192,32.92731,264,FIXED WING,UNKNOWN
4BAB2E,40.34385,31.44668,470,FIXED WING,UNKNOWN
4BCCAB,38.37689,30.98466,474,FIXED WING,UNKNOWN
45AB4B,39.28816,30.62797,449,FIXED WING,UNKNOWN
4BCCBA,39.84844,32.93329,261,FIXED WING,UNKNOWN
4BCCAB,38.40057,30.98270,475,FIXED WING,UNKNOWN
4BAB2E,40.34147,31.46166,470,FIXED WING,UNKNOWN
4BCCBA,39.85914,32.94330,249,FIXED WING,UNKNOWN
4BCCAB,38.41770,30.98138,474,FIXED WING,UNKNOWN
4BAB2E,40.33607,31.49531,469,FIXED WING,UNKNOWN
45AB4B,39.30936,30.61764,448,FIXED WING,UNKNOWN
4BCCBA,39.93768,32.93365,199,FIXED WING,UNKNOWN
4BAB2E,40.33160,31.52333,469,FIXED WING,UNKNOWN
4BCCAB,38.44089,30.97947,474,FIXED WING,UNKNOWN
45AB4B,39.57839,30.48248,449,FIXED WING,UNKNOWN
4BAB2E,40.32793,31.54602,469,FIXED WING,UNKNOWN
4BCCBA,39.94345,32.92358,198,FIXED WING,UNKNOWN
4BCCAB,38.46579,30.97754,472,FIXED WING,UNKNOWN
45AB4B,39.59915,30.47040,448,FIXED WING,UNKNOWN
4BAB2E,40.32303,31.57629,469,FIXED WING,UNKNOWN
4BCCBA,39.95527,32.90274,199,FIXED WING,UNKNOWN
4BCCAB,38.52989,30.97259,467,FIXED WING,UNKNOWN
45AB4B,39.61977,30.45840,449,FIXED WING,UNKNOWN
4BAB2E,40.31813,31.60657,469,FIXED WING,UNKNOWN
4BCCBA,39.95858,32.89681,199,FIXED WING,UNKNOWN
4BCCAB,38.55233,30.97052,463,FIXED WING,UNKNOWN
4BCCBA,39.96496,32.88601,196,FIXED WING,UNKNOWN
4BCCAB,38.57579,30.96401,459,FIXED WING,UNKNOWN
4BAB2E,40.30502,31.68707,470,FIXED WING,UNKNOWN
4BCCBA,39.97245,32.87840,188,FIXED WING,UNKNOWN
45AB4B,39.63509,30.44952,449,FIXED WING,UNKNOWN
45AB4B,39.65454,30.43823,449,FIXED WING,UNKNOWN
4BCCBA,39.97856,32.87506,184,FIXED WING,UNKNOWN
45AB4B,39.65543,30.43768,449,FIXED WING,UNKNOWN
4BCCAB,38.59039,30.95726,456,FIXED WING,UNKNOWN
4BAB2E,40.29973,31.71960,470,FIXED WING,UNKNOWN
45AB4B,40.60547,29.87671,457,FIXED WING,UNKNOWN
4BCCAB,38.61118,30.94371,456,FIXED WING,UNKNOWN
4BAB2E,40.29953,31.72096,471,FIXED WING,UNKNOWN
89662B,40.39193,30.49018,526,FIXED WING,UNKNOWN
4BCCBA,39.97902,32.87490,184,FIXED WING,UNKNOWN
4BCCBA,40.01812,32.89232,184,FIXED WING,UNKNOWN
89662B,40.38588,30.51203,525,FIXED WING,UNKNOWN
4BCCAB,38.63012,30.92657,451,FIXED WING,UNKNOWN
4BAB2E,40.29450,31.75124,471,FIXED WING,UNKNOWN
4BCCBA,40.02561,32.89912,180,FIXED WING,UNKNOWN
89662B,40.37695,30.54424,525,FIXED WING,UNKNOWN
4BCCAB,38.64753,30.90814,451,FIXED WING,UNKNOWN
89662B,40.35870,30.60984,524,FIXED WING,UNKNOWN
4BCCAB,38.65787,30.89905,453,FIXED WING,UNKNOWN
4BCDEE,38.21906,30.86305,468,FIXED WING,UNKNOWN
4BAB2E,40.25703,31.96123,471,FIXED WING,UNKNOWN
4BCCAB,38.67895,30.88489,454,FIXED WING,UNKNOWN
4BAB2E,40.25070,31.99048,471,FIXED WING,UNKNOWN
89662B,40.34299,30.66614,524,FIXED WING,UNKNOWN
4BAB2E,40.23775,32.05030,471,FIXED WING,UNKNOWN
4BCCAB,38.70083,30.87427,455,FIXED WING,UNKNOWN
4BAB2E,40.23116,32.08063,471,FIXED WING,UNKNOWN
89662B,40.33411,30.69794,523,FIXED WING,UNKNOWN
89662B,40.32578,30.73065,524,FIXED WING,UNKNOWN
4BAB2E,40.22691,32.10030,471,FIXED WING,UNKNOWN
89662B,40.31419,30.78644,525,FIXED WING,UNKNOWN
4BAB2E,40.22026,32.13062,471,FIXED WING,UNKNOWN
4BCCAB,38.71680,30.86884,455,FIXED WING,UNKNOWN
89662B,40.30814,30.82370,526,FIXED WING,UNKNOWN
4BAB2E,40.21390,32.15991,471,FIXED WING,UNKNOWN
4BCDEE,38.23943,30.87503,472,FIXED WING,UNKNOWN
4BAB2E,40.20880,32.18339,472,FIXED WING,UNKNOWN
89662B,40.29799,30.91077,527,FIXED WING,UNKNOWN
4BCCAB,38.73839,30.86424,457,FIXED WING,UNKNOWN
4BCDEE,38.26245,30.88848,473,FIXED WING,UNKNOWN
4BAB2E,40.20265,32.21160,472,FIXED WING,UNKNOWN
4BCCAB,38.78540,30.86185,461,FIXED WING,UNKNOWN
89662B,40.29413,30.94518,526,FIXED WING,UNKNOWN
4BCCAB,38.80678,30.86155,461,FIXED WING,UNKNOWN
89662B,40.29133,30.97002,526,FIXED WING,UNKNOWN
4BAB2E,40.19600,32.24194,472,FIXED WING,UNKNOWN
4BCDEE,38.27724,30.89724,474,FIXED WING,UNKNOWN
4BCCAB,38.82429,30.86127,461,FIXED WING,UNKNOWN
4BAB2E,40.18948,32.27153,471,FIXED WING,UNKNOWN
4BCDEE,38.29932,30.91027,476,FIXED WING,UNKNOWN
89662B,40.28746,31.00464,525,FIXED WING,UNKNOWN
4BCDEE,38.34266,30.93601,478,FIXED WING,UNKNOWN
4BAB2E,40.18575,32.28845,471,FIXED WING,UNKNOWN
89662B,40.28018,31.07007,523,FIXED WING,UNKNOWN
4BCCAB,38.84866,30.86077,460,FIXED WING,UNKNOWN
4BAB2E,40.17892,32.31934,471,FIXED WING,UNKNOWN
4BCDEE,38.36547,30.94956,479,FIXED WING,UNKNOWN
89662B,40.27602,31.10673,523,FIXED WING,UNKNOWN
4BCDEE,38.38019,30.95830,479,FIXED WING,UNKNOWN
4BAB2E,40.17247,32.34857,471,FIXED WING,UNKNOWN
4BCCAB,38.87183,30.86048,460,FIXED WING,UNKNOWN
89662B,40.26969,31.16316,523,FIXED WING,UNKNOWN
4BAB2E,40.16780,32.36987,471,FIXED WING,UNKNOWN
4BCCAB,38.88913,30.86029,459,FIXED WING,UNKNOWN
4BCDEE,38.40122,30.97088,481,FIXED WING,UNKNOWN
89662B,40.26942,31.16583,523,FIXED WING,UNKNOWN
4BAB2E,40.16159,32.39806,471,FIXED WING,UNKNOWN
4BCCAB,38.91171,30.85986,459,FIXED WING,UNKNOWN
4BCDEE,38.42400,30.98443,482,FIXED WING,UNKNOWN
4BCDEE,38.44116,30.99398,482,FIXED WING,UNKNOWN
4BAB2E,40.14800,32.45998,471,FIXED WING,UNKNOWN
89662B,40.24100,31.41412,524,FIXED WING,UNKNOWN
4BCCAB,38.93481,30.85910,458,FIXED WING,UNKNOWN
4BCDEE,38.46262,31.00159,477,FIXED WING,UNKNOWN
4BAB2E,40.14148,32.48944,471,FIXED WING,UNKNOWN
4BCDEE,38.48776,31.00431,471,FIXED WING,UNKNOWN
89662B,40.23817,31.43838,524,FIXED WING,UNKNOWN
4BCCAB,38.95711,30.85594,454,FIXED WING,UNKNOWN
4BCDEE,38.51020,31.00177,466,FIXED WING,UNKNOWN
4BAB2E,40.13690,32.51007,470,FIXED WING,UNKNOWN
89662B,40.23440,31.47090,524,FIXED WING,UNKNOWN
4BCCAB,38.99146,30.84399,449,FIXED WING,UNKNOWN
4BCCAB,39.01301,30.83197,446,FIXED WING,UNKNOWN
89662B,40.22644,31.53863,524,FIXED WING,UNKNOWN
4BAB2E,40.13012,32.54057,470,FIXED WING,UNKNOWN
4BCDEE,38.54521,30.98789,459,FIXED WING,UNKNOWN
4BCCAB,39.02549,30.82324,445,FIXED WING,UNKNOWN
4BAB2E,40.12389,32.56853,470,FIXED WING,UNKNOWN
4BCCAB,39.02751,30.82167,443,FIXED WING,UNKNOWN
89662B,40.22218,31.57452,524,FIXED WING,UNKNOWN
4BCDEE,38.58211,30.96986,459,FIXED WING,UNKNOWN
4BCCAB,39.06268,30.79169,443,FIXED WING,UNKNOWN
4BAB2E,40.11863,32.59213,469,FIXED WING,UNKNOWN
4BCCAB,39.10006,30.75989,442,FIXED WING,UNKNOWN
4BCDEE,38.60233,30.96021,458,FIXED WING,UNKNOWN
89662B,40.21932,31.59874,524,FIXED WING,UNKNOWN
4BAB2E,40.10615,32.64799,469,FIXED WING,UNKNOWN
4BCDEE,38.64837,30.93823,459,FIXED WING,UNKNOWN
89662B,40.21531,31.63282,524,FIXED WING,UNKNOWN
4BAB2E,40.09921,32.67927,469,FIXED WING,UNKNOWN
4BCCAB,39.13211,30.73270,442,FIXED WING,UNKNOWN
4BCDEE,38.74506,30.89197,460,FIXED WING,UNKNOWN
4BCCAB,39.15243,30.71552,442,FIXED WING,UNKNOWN
89662B,40.21122,31.66759,525,FIXED WING,UNKNOWN
4BAB2E,40.31377,33.31648,464,FIXED WING,UNKNOWN
4BCDEE,38.76590,30.88191,460,FIXED WING,UNKNOWN
4BCCAB,39.16565,30.70435,442,FIXED WING,UNKNOWN
4BCDEE,38.78779,30.87140,461,FIXED WING,UNKNOWN
89662B,40.20838,31.69138,526,FIXED WING,UNKNOWN
4BCCAB,39.18320,30.68947,442,FIXED WING,UNKNOWN
89662B,40.20433,31.72558,526,FIXED WING,UNKNOWN
4BAB2E,40.32111,33.33801,464,FIXED WING,UNKNOWN
4BCCAB,39.23103,30.64905,442,FIXED WING,UNKNOWN
89662B,40.20030,31.75928,526,FIXED WING,UNKNOWN
4BCDEE,38.80902,30.86113,461,FIXED WING,UNKNOWN
4BAB2E,40.33877,33.39014,465,FIXED WING,UNKNOWN
4BCCAB,39.26970,30.61633,447,FIXED WING,UNKNOWN
89662B,40.19604,31.79468,526,FIXED WING,UNKNOWN
4BCCAB,39.28395,30.60421,447,FIXED WING,UNKNOWN
4BAB2E,40.40860,33.59813,466,FIXED WING,UNKNOWN
4BCDEE,38.82120,30.85528,461,FIXED WING,UNKNOWN
45D064,37.92266,31.09280,491,FIXED WING,UNKNOWN
4BCDEE,38.84421,30.84412,461,FIXED WING,UNKNOWN
4BCCAB,39.28482,30.60349,447,FIXED WING,UNKNOWN
89662B,40.19376,31.81415,526,FIXED WING,UNKNOWN
4BCDEE,38.86583,30.83361,462,FIXED WING,UNKNOWN
4BCCAB,39.32086,30.57282,447,FIXED WING,UNKNOWN
89662B,40.18664,31.88245,525,FIXED WING,UNKNOWN
4BCDEE,38.88167,30.82597,462,FIXED WING,UNKNOWN
4BCCAB,39.44220,30.46861,448,FIXED WING,UNKNOWN
89662B,40.18428,31.90808,525,FIXED WING,UNKNOWN
4BCDEE,38.90282,30.81569,463,FIXED WING,UNKNOWN
4BCCAB,39.45968,30.45349,448,FIXED WING,UNKNOWN
89662B,40.18152,31.94094,525,FIXED WING,UNKNOWN
4BCDEE,38.94723,30.79407,465,FIXED WING,UNKNOWN
4BCCAB,39.47983,30.43595,448,FIXED WING,UNKNOWN
45D064,37.94270,31.13426,492,FIXED WING,UNKNOWN
4BCDEE,38.96883,30.78351,465,FIXED WING,UNKNOWN
89662B,40.17645,32.00940,525,FIXED WING,UNKNOWN
4BCCAB,39.50898,30.41077,448,FIXED WING,UNKNOWN
89662B,40.17343,32.04517,525,FIXED WING,UNKNOWN
4BCDEE,38.98484,30.77570,465,FIXED WING,UNKNOWN
45D064,37.98152,31.20322,492,FIXED WING,UNKNOWN
4BCCAB,39.50972,30.41016,448,FIXED WING,UNKNOWN
89662B,40.17110,32.06934,524,FIXED WING,UNKNOWN
4BCCAB,39.54180,30.38245,448,FIXED WING,UNKNOWN
89662B,40.16748,32.10284,524,FIXED WING,UNKNOWN
4BCDEE,39.00632,30.76518,465,FIXED WING,UNKNOWN
45D064,38.01907,31.24297,482,FIXED WING,UNKNOWN
4BCCAB,39.61688,30.31773,448,FIXED WING,UNKNOWN
4BCDEE,39.02797,30.75473,465,FIXED WING,UNKNOWN
89662B,40.16331,32.13788,525,FIXED WING,UNKNOWN
4BCDEE,39.04459,30.74673,465,FIXED WING,UNKNOWN
45D064,38.04016,31.25809,472,FIXED WING,UNKNOWN
4BCCAB,39.63016,30.30632,448,FIXED WING,UNKNOWN
89662B,40.16019,32.16204,525,FIXED WING,UNKNOWN
45D064,38.05376,31.26580,470,FIXED WING,UNKNOWN
4BCDEE,39.06633,30.73623,465,FIXED WING,UNKNOWN
4BCCAB,39.64877,30.29022,448,FIXED WING,UNKNOWN
89662B,40.15559,32.19568,524,FIXED WING,UNKNOWN
45D064,38.10086,31.28187,460,FIXED WING,UNKNOWN
4BCDEE,39.06715,30.73586,465,FIXED WING,UNKNOWN
4BCCAB,39.68131,30.26202,448,FIXED WING,UNKNOWN
89662B,40.15102,32.22921,523,FIXED WING,UNKNOWN
4BCCAB,40.00113,29.99673,457,FIXED WING,UNKNOWN
4BCDEE,39.12222,30.70924,465,FIXED WING,UNKNOWN
45D064,38.11697,31.28398,456,FIXED WING,UNKNOWN
89662B,40.14632,32.26360,519,FIXED WING,UNKNOWN
4BCCAB,40.25322,29.86041,463,FIXED WING,UNKNOWN
4BCDEE,39.14443,30.69842,465,FIXED WING,UNKNOWN
89662B,40.14371,32.28251,521,FIXED WING,UNKNOWN
45D064,38.11809,31.28411,456,FIXED WING,UNKNOWN
4BAAC5,40.64218,30.64056,490,FIXED WING,UNKNOWN
4BCDEE,39.20252,30.66998,464,FIXED WING,UNKNOWN
89662B,40.13916,32.31591,521,FIXED WING,UNKNOWN
45D064,38.19537,31.27091,451,FIXED WING,UNKNOWN
89662B,40.13454,32.34956,521,FIXED WING,UNKNOWN
45D064,38.19714,31.27013,451,FIXED WING,UNKNOWN
4BCDEE,39.24738,30.64815,464,FIXED WING,UNKNOWN
89662B,40.13120,32.37365,519,FIXED WING,UNKNOWN
4BCDEE,39.27021,30.63696,465,FIXED WING,UNKNOWN
89662B,40.12660,32.40680,521,FIXED WING,UNKNOWN
45D064,38.25243,31.24027,440,FIXED WING,UNKNOWN
4BCDEE,39.28560,30.62941,465,FIXED WING,UNKNOWN
89662B,40.11723,32.47409,521,FIXED WING,UNKNOWN
45D064,38.31356,31.20643,440,FIXED WING,UNKNOWN
89662B,40.11227,32.50977,521,FIXED WING,UNKNOWN
4BCDEE,39.30789,30.61836,464,FIXED WING,UNKNOWN
45D064,38.34782,31.18732,441,FIXED WING,UNKNOWN
89662B,40.10908,32.53239,521,FIXED WING,UNKNOWN
4BAAC5,40.64200,30.64166,490,FIXED WING,UNKNOWN
4BCDEE,39.32932,30.60773,464,FIXED WING,UNKNOWN
45D064,38.36835,31.17585,441,FIXED WING,UNKNOWN
4BAAC5,40.52577,30.92798,488,FIXED WING,UNKNOWN
4BCDEE,39.38805,30.57847,464,FIXED WING,UNKNOWN
89662B,40.10433,32.56628,520,FIXED WING,UNKNOWN
45D064,38.38893,31.16433,441,FIXED WING,UNKNOWN
4BCDEE,39.42137,30.56193,462,FIXED WING,UNKNOWN
89662B,40.09959,32.60004,520,FIXED WING,UNKNOWN
4BCDEE,39.44273,30.55145,460,FIXED WING,UNKNOWN
89662B,40.09935,32.60174,520,FIXED WING,UNKNOWN
4BAAC5,40.51273,30.95465,488,FIXED WING,UNKNOWN
4BCDEE,39.46712,30.53949,459,FIXED WING,UNKNOWN
45D064,38.40345,31.15621,442,FIXED WING,UNKNOWN
4BAAC5,40.50454,30.97133,489,FIXED WING,UNKNOWN
45D064,38.42368,31.14481,443,FIXED WING,UNKNOWN
4BAAC5,40.46888,31.04374,489,FIXED WING,UNKNOWN
4BCDEE,39.48188,30.53223,458,FIXED WING,UNKNOWN
89662B,40.09172,32.65643,521,FIXED WING,UNKNOWN
45D064,38.44447,31.13318,443,FIXED WING,UNKNOWN
89662B,40.08674,32.69169,521,FIXED WING,UNKNOWN
4BAAC5,40.46767,31.04624,489,FIXED WING,UNKNOWN
45D064,38.46434,31.12195,444,FIXED WING,UNKNOWN
89662B,40.08197,32.72540,520,FIXED WING,UNKNOWN
4BCDEE,39.48305,30.53168,458,FIXED WING,UNKNOWN
4BAAC5,40.37814,31.25427,494,FIXED WING,UNKNOWN
45D064,38.47640,31.11523,445,FIXED WING,UNKNOWN
89662B,40.07924,32.74369,520,FIXED WING,UNKNOWN
4BCDEE,39.56795,30.48802,453,FIXED WING,UNKNOWN
